s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
0.000000,-104.498841,46.311968,-3.293154,3.131194,-0.000951,0.010580,0.000024,-0.000035,-0.000096,-5.365276,5.399151,-0.000096,-0.000034,0.000024
1.999967,-106.498699,46.332715,-3.291184,3.131244,-0.001017,0.010334,0.000027,-0.000031,-0.000151,-5.364702,5.398863,-0.000151,-0.000030,0.000027
3.999935,-108.498559,46.353356,-3.289093,3.131301,-0.001072,0.009977,0.000030,-0.000025,-0.000205,-5.364795,5.398480,-0.000205,-0.000025,0.000031
5.999902,-110.498420,46.373874,-3.286903,3.131367,-0.001116,0.009521,0.000035,-0.000018,-0.000251,-5.365200,5.397666,-0.000251,-0.000018,0.000035
7.999869,-112.498282,46.394251,-3.284640,3.131443,-0.001145,0.008984,0.000041,-0.000011,-0.000286,-5.366228,5.396806,-0.000286,-0.000011,0.000041
9.999836,-114.498146,46.414463,-3.282332,3.131531,-0.001161,0.008389,0.000047,-0.000004,-0.000310,-5.367884,5.396173,-0.000310,-0.000004,0.000047
11.999804,-116.498011,46.434485,-3.280006,3.131633,-0.001164,0.007750,0.000055,0.000001,-0.000329,-5.370331,5.395127,-0.000329,0.000002,0.000055
13.999771,-118.497879,46.454289,-3.277685,3.131750,-0.001156,0.007075,0.000062,0.000006,-0.000346,-5.373290,5.394462,-0.000346,0.000007,0.000062
15.999738,-120.497750,46.473843,-3.275389,3.131883,-0.001140,0.006367,0.000071,0.000010,-0.000361,-5.376473,5.393244,-0.000361,0.000010,0.000070
17.999705,-122.497623,46.493114,-3.273130,3.132033,-0.001118,0.005634,0.000079,0.000011,-0.000372,-5.379966,5.392304,-0.000372,0.000012,0.000079
19.999673,-124.497499,46.512070,-3.270916,3.132199,-0.001096,0.004888,0.000088,0.000011,-0.000374,-5.383773,5.392003,-0.000374,0.000011,0.000087
21.999640,-126.497378,46.530676,-3.268744,3.132383,-0.001077,0.004150,0.000096,0.000008,-0.000364,-5.387937,5.392185,-0.000364,0.000008,0.000096
23.999607,-128.497261,46.548898,-3.266601,3.132583,-0.001067,0.003443,0.000104,0.000002,-0.000343,-5.392173,5.393124,-0.000343,0.000002,0.000104
25.999574,-130.497148,46.566703,-3.264464,3.132799,-0.001074,0.002787,0.000112,-0.000008,-0.000312,-5.396208,5.394914,-0.000312,-0.000008,0.000112
27.999542,-132.497039,46.584059,-3.262292,3.133031,-0.001102,0.002197,0.000119,-0.000021,-0.000277,-5.400271,5.396682,-0.000277,-0.000021,0.000119
29.999509,-134.496934,46.600939,-3.260034,3.133276,-0.001161,0.001679,0.000126,-0.000038,-0.000241,-5.404208,5.398485,-0.000241,-0.000038,0.000126
31.999476,-136.496833,46.617316,-3.257621,3.133534,-0.001258,0.001232,0.000132,-0.000058,-0.000205,-5.407823,5.401340,-0.000205,-0.000058,0.000132
33.999443,-138.496735,46.633165,-3.254974,3.133803,-0.001397,0.000864,0.000137,-0.000081,-0.000163,-5.412027,5.404391,-0.000163,-0.000081,0.000137
35.999411,-140.496642,46.648469,-3.252001,3.134080,-0.001584,0.000593,0.000141,-0.000106,-0.000108,-5.416279,5.407706,-0.000108,-0.000106,0.000141
37.999378,-142.496552,46.663210,-3.248605,3.134364,-0.001821,0.000444,0.000144,-0.000131,-0.000041,-5.420237,5.411755,-0.000041,-0.000131,0.000144
39.999345,-144.496465,46.677378,-3.244687,3.134653,-0.002106,0.000433,0.000145,-0.000155,0.000030,-5.424352,5.414602,0.000030,-0.000155,0.000145
41.999312,-146.496381,46.690965,-3.240150,3.134945,-0.002438,0.000556,0.000146,-0.000178,0.000093,-5.428504,5.417250,0.000093,-0.000178,0.000146
43.999280,-148.496299,46.703970,-3.234903,3.135236,-0.002816,0.000790,0.000145,-0.000200,0.000142,-5.432492,5.420529,0.000142,-0.000199,0.000145
45.999247,-150.496219,46.716394,-3.228859,3.135524,-0.003235,0.001112,0.000143,-0.000220,0.000179,-5.436487,5.424186,0.000180,-0.000219,0.000144
47.999214,-152.496139,46.728245,-3.221938,3.135808,-0.003692,0.001503,0.000140,-0.000237,0.000212,-5.440914,5.428790,0.000212,-0.000237,0.000141
49.999181,-154.496059,46.739537,-3.214071,3.136084,-0.004180,0.001959,0.000136,-0.000251,0.000244,-5.444970,5.433149,0.000245,-0.000251,0.000136
51.999149,-156.495977,46.750285,-3.205203,3.136350,-0.004692,0.002478,0.000130,-0.000261,0.000275,-5.448925,5.436499,0.000275,-0.000261,0.000131
53.999116,-158.495894,46.760513,-3.195293,3.136604,-0.005221,0.003052,0.000123,-0.000268,0.000300,-5.452946,5.439489,0.000300,-0.000267,0.000124
55.999083,-160.495807,46.770248,-3.184312,3.136843,-0.005762,0.003668,0.000116,-0.000273,0.000316,-5.456759,5.442438,0.000317,-0.000273,0.000117
57.999051,-162.495716,46.779522,-3.172240,3.137065,-0.006313,0.004309,0.000106,-0.000278,0.000324,-5.460363,5.446044,0.000325,-0.000278,0.000108
59.999018,-164.495621,46.788370,-3.159053,3.137268,-0.006876,0.004959,0.000096,-0.000284,0.000326,-5.463842,5.449792,0.000326,-0.000284,0.000098
61.998985,-166.495519,46.796834,-3.144730,3.137450,-0.007450,0.005608,0.000085,-0.000291,0.000323,-5.466897,5.453612,0.000324,-0.000290,0.000087
63.998952,-168.495409,46.804957,-3.129243,3.137608,-0.008039,0.006251,0.000073,-0.000298,0.000319,-5.470436,5.456838,0.000320,-0.000297,0.000075
65.998920,-170.495292,46.812788,-3.112566,3.137742,-0.008641,0.006884,0.000061,-0.000305,0.000314,-5.474094,5.459549,0.000314,-0.000305,0.000063
67.998887,-172.495165,46.820376,-3.094668,3.137850,-0.009260,0.007503,0.000047,-0.000314,0.000306,-5.476951,5.461248,0.000306,-0.000313,0.000050
69.998854,-174.495026,46.827775,-3.075515,3.137931,-0.009898,0.008101,0.000033,-0.000324,0.000292,-5.481086,5.461857,0.000292,-0.000323,0.000036
71.998821,-176.494876,46.835041,-3.055067,3.137983,-0.010554,0.008663,0.000019,-0.000333,0.000270,-5.484194,5.461120,0.000270,-0.000333,0.000022
73.998789,-178.494712,46.842231,-3.033290,3.138007,-0.011226,0.009173,0.000004,-0.000339,0.000240,-5.484564,5.459382,0.000240,-0.000339,0.000008
75.998756,-180.494532,46.849403,-3.010160,3.138001,-0.011905,0.009617,-0.000010,-0.000340,0.000205,-5.481675,5.457303,0.000205,-0.000340,-0.000007
77.998723,-182.494337,46.856617,-2.985675,3.137965,-0.012578,0.009990,-0.000025,-0.000333,0.000168,-5.475398,5.454775,0.000168,-0.000334,-0.000022
79.998690,-184.494124,46.863932,-2.959863,3.137899,-0.013230,0.010290,-0.000040,-0.000319,0.000131,-5.465975,5.451788,0.000130,-0.000319,-0.000037
81.998658,-186.493894,46.871409,-2.932782,3.137804,-0.013844,0.010508,-0.000055,-0.000295,0.000087,-5.455022,5.449000,0.000087,-0.000296,-0.000052
83.998625,-188.493646,46.879106,-2.904525,3.137679,-0.014402,0.010627,-0.000069,-0.000263,0.000032,-5.443855,5.446196,0.000031,-0.000263,-0.000066
85.998592,-190.493383,46.887078,-2.875225,3.137528,-0.014886,0.010626,-0.000082,-0.000221,-0.000033,-5.432687,5.443268,-0.000034,-0.000222,-0.000080
87.998559,-192.493106,46.895380,-2.845047,3.137350,-0.015277,0.010499,-0.000095,-0.000170,-0.000095,-5.422546,5.440515,-0.000097,-0.000171,-0.000093
89.998527,-194.492816,46.904061,-2.814190,3.137149,-0.015563,0.010266,-0.000106,-0.000116,-0.000138,-5.414803,5.437681,-0.000139,-0.000117,-0.000105
91.998494,-196.492517,46.913165,-2.782870,3.136927,-0.015741,0.009985,-0.000116,-0.000063,-0.000143,-5.408353,5.434891,-0.000145,-0.000064,-0.000116
93.998461,-198.492212,46.922733,-2.751293,3.136686,-0.015823,0.009742,-0.000125,-0.000019,-0.000099,-5.399083,5.432541,-0.000101,-0.000020,-0.000124
95.998428,-200.491903,46.932799,-2.719629,3.136430,-0.015833,0.009641,-0.000132,0.000009,-0.000002,-5.390230,5.430549,-0.000004,0.000008,-0.000132
97.998396,-202.491592,46.943390,-2.687988,3.136161,-0.015807,0.009773,-0.000137,0.000016,0.000133,-5.387316,5.428991,0.000131,0.000015,-0.000137
99.998363,-204.491279,46.954526,-2.656399,3.135884,-0.015789,0.010185,-0.000140,0.000001,0.000279,-5.392357,5.427574,0.000276,-0.000000,-0.000140
101.998330,-206.490963,46.966222,-2.624801,3.135602,-0.015822,0.010862,-0.000142,-0.000034,0.000398,-5.404657,5.427035,0.000396,-0.000036,-0.000141
103.998297,-208.490640,46.978485,-2.593057,3.135319,-0.015940,0.011723,-0.000142,-0.000084,0.000463,-5.420452,5.426820,0.000461,-0.000086,-0.000141
105.998265,-210.490309,46.991313,-2.560971,3.135037,-0.016166,0.012648,-0.000140,-0.000141,0.000461,-5.437944,5.426913,0.000459,-0.000143,-0.000138
107.998232,-212.489965,47.004701,-2.528321,3.134759,-0.016504,0.013503,-0.000137,-0.000196,0.000394,-5.452827,5.427281,0.000392,-0.000198,-0.000135
109.998199,-214.489604,47.018637,-2.494896,3.134489,-0.016938,0.014178,-0.000133,-0.000239,0.000281,-5.460320,5.428220,0.000279,-0.000241,-0.000129
111.998167,-216.489224,47.033103,-2.460528,3.134230,-0.017441,0.014609,-0.000127,-0.000264,0.000150,-5.453032,5.429915,0.000148,-0.000266,-0.000123
113.998134,-218.488821,47.048075,-2.425114,3.133983,-0.017977,0.014791,-0.000120,-0.000271,0.000032,-5.433531,5.432145,0.000030,-0.000273,-0.000116
115.998101,-220.488396,47.063525,-2.388629,3.133752,-0.018508,0.014770,-0.000111,-0.000260,-0.000053,-5.411702,5.434814,-0.000055,-0.000262,-0.000107
117.998068,-222.487948,47.079417,-2.351112,3.133542,-0.019004,0.014617,-0.000100,-0.000236,-0.000100,-5.397522,5.437580,-0.000102,-0.000238,-0.000097
119.998036,-224.487479,47.095707,-2.312656,3.133354,-0.019444,0.014398,-0.000087,-0.000203,-0.000119,-5.391432,5.440041,-0.000121,-0.000205,-0.000084
121.998003,-226.486992,47.112345,-2.273390,3.133194,-0.019813,0.014160,-0.000072,-0.000166,-0.000119,-5.388532,5.443198,-0.000120,-0.000167,-0.000070
123.997970,-228.486489,47.129271,-2.233459,3.133066,-0.020109,0.013931,-0.000056,-0.000129,-0.000110,-5.385370,5.446653,-0.000111,-0.000130,-0.000054
125.997937,-230.485974,47.146419,-2.193011,3.132974,-0.020331,0.013724,-0.000037,-0.000093,-0.000097,-5.381979,5.451021,-0.000098,-0.000094,-0.000036
127.997905,-232.485449,47.163712,-2.152186,3.132921,-0.020487,0.013541,-0.000016,-0.000062,-0.000085,-5.381672,5.455359,-0.000086,-0.000063,-0.000015
129.997872,-234.484919,47.181069,-2.111108,3.132911,-0.020587,0.013382,0.000006,-0.000037,-0.000074,-5.382334,5.459095,-0.000074,-0.000037,0.000007
131.997839,-236.484386,47.198400,-2.069876,3.132948,-0.020643,0.013246,0.000031,-0.000019,-0.000063,-5.384122,5.462252,-0.000062,-0.000018,0.000031
133.997806,-238.483853,47.215607,-2.028565,3.133035,-0.020668,0.013131,0.000056,-0.000006,-0.000052,-5.387692,5.465518,-0.000050,-0.000006,0.000056
135.997774,-240.483321,47.232589,-1.987225,3.133173,-0.020673,0.013038,0.000082,0.000001,-0.000042,-5.391637,5.469495,-0.000040,0.000002,0.000082
137.997741,-242.482791,47.249241,-1.945886,3.133365,-0.020669,0.012962,0.000109,0.000004,-0.000034,-5.396317,5.473982,-0.000032,0.000005,0.000109
139.997708,-244.482266,47.265456,-1.904559,3.133611,-0.020663,0.012897,0.000137,0.000003,-0.000031,-5.402441,5.478309,-0.000028,0.000004,0.000136
141.997675,-246.481745,47.281125,-1.863239,3.133911,-0.020661,0.012834,0.000163,-0.000001,-0.000033,-5.409506,5.481324,-0.000029,0.000001,0.000163
143.997643,-248.481229,47.296142,-1.821915,3.134262,-0.020669,0.012762,0.000189,-0.000007,-0.000039,-5.417764,5.483502,-0.000035,-0.000004,0.000189
145.997610,-250.480718,47.310406,-1.780562,3.134664,-0.020689,0.012674,0.000213,-0.000013,-0.000049,-5.428791,5.484944,-0.000045,-0.000011,0.000213
147.997577,-252.480211,47.323822,-1.739157,3.135110,-0.020722,0.012564,0.000234,-0.000020,-0.000061,-5.442264,5.485479,-0.000056,-0.000017,0.000234
149.997544,-254.479709,47.336304,-1.697671,3.135596,-0.020769,0.012430,0.000252,-0.000027,-0.000073,-5.458049,5.485867,-0.000068,-0.000024,0.000252
151.997512,-256.479211,47.347783,-1.656078,3.136113,-0.020829,0.012271,0.000265,-0.000033,-0.000087,-5.475849,5.485081,-0.000081,-0.000030,0.000266
153.997479,-258.478716,47.358204,-1.614353,3.136652,-0.020901,0.012081,0.000274,-0.000039,-0.000103,-5.493574,5.483002,-0.000098,-0.000035,0.000274
155.997446,-260.478223,47.367535,-1.572475,3.137202,-0.020982,0.011850,0.000276,-0.000043,-0.000127,-5.511754,5.479648,-0.000121,-0.000039,0.000276
157.997414,-262.477731,47.375766,-1.530427,3.137749,-0.021070,0.011567,0.000271,-0.000045,-0.000156,-5.532048,5.474422,-0.000150,-0.000042,0.000272
159.997381,-264.477239,47.382919,-1.488199,3.138278,-0.021162,0.011225,0.000258,-0.000046,-0.000187,-5.556365,5.467688,-0.000181,-0.000043,0.000258
161.997348,-266.476747,47.389046,-1.445787,3.138772,-0.021253,0.010824,0.000236,-0.000045,-0.000214,-5.583978,5.459149,-0.000209,-0.000042,0.000236
163.997315,-268.476254,47.394237,-1.403198,3.139211,-0.021340,0.010377,0.000204,-0.000042,-0.000234,-5.611515,5.447981,-0.000230,-0.000040,0.000204
165.997283,-270.475760,47.398621,-1.360442,3.139575,-0.021418,0.009893,0.000160,-0.000037,-0.000249,-5.636169,5.435445,-0.000246,-0.000035,0.000161
167.997250,-272.475263,47.402372,-1.317540,3.139840,-0.021486,0.009379,0.000105,-0.000031,-0.000265,-5.657808,5.420565,-0.000262,-0.000030,0.000105
169.997217,-274.474765,47.405712,-1.274515,3.139982,-0.021540,0.008833,0.000037,-0.000023,-0.000282,-5.678282,5.402876,-0.000281,-0.000023,0.000038
171.997184,-276.474265,47.408910,-1.231399,3.139977,-0.021577,0.008253,-0.000043,-0.000014,-0.000299,-5.699736,5.384141,-0.000300,-0.000015,-0.000043
173.997152,-278.473763,47.412289,-1.188226,3.139797,-0.021596,0.007639,-0.000137,-0.000004,-0.000314,-5.722099,5.363750,-0.000317,-0.000005,-0.000137
175.997119,-280.473260,47.416224,-1.145037,3.139416,-0.021594,0.007000,-0.000244,0.000006,-0.000325,-5.743143,5.342101,-0.000330,0.000004,-0.000244
177.997086,-282.472756,47.421144,-1.101872,3.138808,-0.021571,0.006345,-0.000364,0.000017,-0.000331,-5.764127,5.320798,-0.000339,0.000014,-0.000364
179.997053,-284.472248,47.427529,-1.058774,3.137947,-0.021528,0.005680,-0.000497,0.000027,-0.000334,-5.783356,5.300324,-0.000345,0.000024,-0.000497
181.997021,-286.471736,47.435910,-1.015782,3.136807,-0.021466,0.005010,-0.000642,0.000035,-0.000336,-5.798924,5.279926,-0.000350,0.000032,-0.000642
183.996988,-288.471213,47.446866,-0.972929,3.135368,-0.021388,0.004337,-0.000797,0.000042,-0.000338,-5.808440,5.260801,-0.000355,0.000039,-0.000797
185.996955,-290.470675,47.461016,-0.930243,3.133609,-0.021300,0.003661,-0.000962,0.000046,-0.000338,-5.812427,5.243672,-0.000359,0.000042,-0.000961
187.996922,-292.470109,47.479016,-0.887738,3.131515,-0.021209,0.002987,-0.001132,0.000046,-0.000336,-5.810273,5.228775,-0.000360,0.000043,-0.001132
189.996890,-294.469501,47.501545,-0.845413,3.129076,-0.021121,0.002321,-0.001307,0.000041,-0.000330,-5.803663,5.218272,-0.000357,0.000038,-0.001307
191.996857,-296.468830,47.529301,-0.803251,3.126288,-0.021048,0.001674,-0.001482,0.000031,-0.000317,-5.792575,5.212687,-0.000349,0.000029,-0.001482
193.996824,-298.468071,47.562979,-0.761211,3.123152,-0.021001,0.001057,-0.001654,0.000016,-0.000300,-5.775190,5.211469,-0.000335,0.000014,-0.001653
195.996791,-300.467191,47.603265,-0.719229,3.119681,-0.020992,0.000476,-0.001818,-0.000006,-0.000280,-5.752000,5.215791,-0.000318,-0.000007,-0.001817
197.996759,-302.466150,47.650809,-0.677218,3.115894,-0.021032,-0.000066,-0.001969,-0.000034,-0.000261,-5.722058,5.226211,-0.000303,-0.000034,-0.001969
199.996726,-304.464904,47.706213,-0.635067,3.111822,-0.021132,-0.000573,-0.002103,-0.000066,-0.000246,-5.684335,5.243849,-0.000291,-0.000065,-0.002102
201.996693,-306.463402,47.770005,-0.592651,3.107508,-0.021299,-0.001055,-0.002212,-0.000101,-0.000235,-5.637814,5.270265,-0.000282,-0.000098,-0.002211
203.996660,-308.461591,47.842616,-0.549833,3.103006,-0.021535,-0.001518,-0.002290,-0.000135,-0.000228,-5.583389,5.305181,-0.000277,-0.000132,-0.002290
205.996628,-310.459415,47.924354,-0.506476,3.098385,-0.021837,-0.001968,-0.002331,-0.000167,-0.000223,-5.521310,5.348174,-0.000274,-0.000162,-0.002331
207.996595,-312.456823,48.015374,-0.462454,3.093726,-0.022198,-0.002413,-0.002327,-0.000194,-0.000221,-5.454596,5.396141,-0.000273,-0.000189,-0.002327
209.996562,-314.453770,48.115655,-0.417659,3.089129,-0.022609,-0.002857,-0.002271,-0.000216,-0.000223,-5.379868,5.451252,-0.000274,-0.000210,-0.002271
211.996530,-316.450225,48.224961,-0.372003,3.084704,-0.023058,-0.003310,-0.002154,-0.000233,-0.000229,-5.296503,5.513282,-0.000279,-0.000226,-0.002154
213.996497,-318.446171,48.342821,-0.325419,3.080581,-0.023535,-0.003780,-0.001969,-0.000245,-0.000241,-5.200079,5.594168,-0.000287,-0.000237,-0.001970
215.996464,-320.441618,48.468490,-0.277860,3.076903,-0.024031,-0.004277,-0.001709,-0.000251,-0.000257,-5.096893,5.711247,-0.000298,-0.000244,-0.001709
217.996431,-322.436605,48.600919,-0.229300,3.073830,-0.024535,-0.004812,-0.001364,-0.000253,-0.000278,-4.988171,5.834891,-0.000312,-0.000246,-0.001365
219.996399,-324.431202,48.738727,-0.179731,3.071539,-0.025038,-0.005397,-0.000927,-0.000249,-0.000306,-4.874624,5.956940,-0.000329,-0.000244,-0.000928
221.996366,-326.425521,48.880166,-0.129168,3.070220,-0.025529,-0.006042,-0.000391,-0.000242,-0.000339,-4.747936,6.048689,-0.000349,-0.000239,-0.000393
223.996333,-328.419709,49.023094,-0.077640,3.070079,-0.026002,-0.006754,0.000250,-0.000232,-0.000373,-4.614944,6.144048,-0.000367,-0.000234,0.000248
225.996300,-330.413949,49.164952,-0.025184,3.071329,-0.026458,-0.007531,0.001000,-0.000224,-0.000404,-4.482743,6.238163,-0.000377,-0.000231,0.000998
227.996268,-332.408450,49.302741,0.028170,3.074194,-0.026902,-0.008362,0.001865,-0.000220,-0.000427,-4.353808,6.322946,-0.000377,-0.000235,0.001862
229.996235,-334.403431,49.433013,0.082406,3.078904,-0.027342,-0.009235,0.002845,-0.000221,-0.000445,-4.228025,6.400266,-0.000368,-0.000247,0.002842
231.996202,-336.399099,49.551853,0.137529,3.085689,-0.027790,-0.010141,0.003941,-0.000227,-0.000461,-4.105910,6.474255,-0.000351,-0.000267,0.003937
233.996169,-338.395618,49.654883,0.193562,3.094781,-0.028255,-0.011081,0.005151,-0.000237,-0.000480,-3.986817,6.557629,-0.000334,-0.000294,0.005146
235.996137,-340.393063,49.737265,0.250544,3.106405,-0.028740,-0.012069,0.006473,-0.000248,-0.000508,-3.883655,6.638469,-0.000322,-0.000326,0.006467
237.996104,-342.391376,49.793709,0.308516,3.120779,-0.029244,-0.013121,0.007901,-0.000256,-0.000544,-3.811325,6.695277,-0.000313,-0.000360,0.007894
239.996071,-344.390294,49.818504,0.367508,3.138108,-0.029758,-0.014244,0.009428,-0.000257,-0.000580,-3.774394,6.714293,-0.000299,-0.000391,0.009419
241.996038,-346.389284,49.805549,0.427521,3.158576,-0.030261,-0.015437,0.011041,-0.000246,-0.000613,-3.764806,6.697798,-0.000279,-0.000416,0.011031
243.996006,-348.387457,49.748412,0.488508,3.182345,-0.030728,-0.016697,0.012728,-0.000220,-0.000647,-3.768548,6.640673,-0.000256,-0.000433,0.012716
245.995973,-350.383486,49.640399,0.550368,3.209544,-0.031130,-0.018037,0.014472,-0.000182,-0.000693,-3.770966,6.544290,-0.000243,-0.000443,0.014459
247.995940,-352.375511,49.474647,0.612951,3.240268,-0.031450,-0.019487,0.016253,-0.000138,-0.000757,-3.852039,6.415696,-0.000246,-0.000454,0.016239
249.995907,-354.361059,49.244238,0.676087,3.274569,-0.031685,-0.021074,0.018049,-0.000097,-0.000829,-3.992370,6.289676,-0.000258,-0.000478,0.018034
251.995875,-356.336966,48.942332,0.739623,3.312455,-0.031854,-0.022797,0.019837,-0.000072,-0.000894,-4.171409,6.195599,-0.000262,-0.000524,0.019821
253.995842,-358.299315,48.562319,0.803461,3.353884,-0.031995,-0.024627,0.021593,-0.000069,-0.000937,-4.463651,6.137054,-0.000246,-0.000601,0.021573
255.995809,-360.243404,48.097990,0.867594,3.398765,-0.032158,-0.026516,0.023289,-0.000094,-0.000951,-4.778450,6.094339,-0.000203,-0.000711,0.023266
257.995776,-362.163745,47.543712,0.932121,3.446954,-0.032398,-0.028397,0.024900,-0.000145,-0.000930,-5.206308,6.070473,-0.000124,-0.000852,0.024873
259.995744,-364.054094,46.894612,0.997241,3.498254,-0.032759,-0.030197,0.026401,-0.000216,-0.000869,-5.749662,6.071739,-0.000005,-0.001012,0.026368
261.995711,-365.907537,46.146757,1.063229,3.552417,-0.033269,-0.031846,0.027763,-0.000295,-0.000779,-6.360603,6.079808,0.000144,-0.001178,0.027724
263.995678,-367.716610,45.297321,1.130392,3.609141,-0.033932,-0.033304,0.028963,-0.000368,-0.000679,-6.972506,6.105355,0.000303,-0.001332,0.028918
265.995646,-369.473470,44.344720,1.199015,3.668079,-0.034723,-0.034578,0.029976,-0.000423,-0.000595,-7.533554,6.150745,0.000446,-0.001458,0.029926
267.995613,-371.170105,43.288725,1.269308,3.728838,-0.035593,-0.035719,0.030784,-0.000447,-0.000547,-8.002478,6.205495,0.000549,-0.001545,0.030729
269.995580,-372.798576,42.130505,1.341362,3.790991,-0.036472,-0.036805,0.031370,-0.000432,-0.000539,-8.323180,6.248679,0.000605,-0.001585,0.031312
271.995547,-374.351268,40.872628,1.415113,3.854083,-0.037279,-0.037904,0.031723,-0.000375,-0.000561,-8.501128,6.288088,0.000621,-0.001576,0.031664
273.995515,-375.821145,39.518994,1.490338,3.917644,-0.037933,-0.039045,0.031839,-0.000279,-0.000579,-8.446991,6.303294,0.000628,-0.001521,0.031781
275.995482,-377.201993,38.074709,1.566655,3.981197,-0.038362,-0.040163,0.031716,-0.000151,-0.000539,-8.215577,6.317118,0.000677,-0.001423,0.031661
277.995449,-378.488623,36.545914,1.643563,4.044271,-0.038516,-0.041093,0.031360,-0.000003,-0.000391,-7.943475,6.324909,0.000817,-0.001290,0.031310
279.995416,-379.677027,34.939563,1.720481,4.106410,-0.038372,-0.041590,0.030780,0.000147,-0.000106,-7.628317,6.347817,0.001075,-0.001132,0.030737
281.995384,-380.764496,33.263190,1.796820,4.167179,-0.037942,-0.041385,0.029990,0.000282,0.000311,-7.289994,6.364410,0.001448,-0.000958,0.029954
283.995351,-381.749663,31.524658,1.872055,4.226174,-0.037277,-0.040268,0.029006,0.000383,0.000807,-6.939207,6.363205,0.001888,-0.000784,0.028978
285.995318,-382.632515,29.731915,1.945791,4.283025,-0.036459,-0.038191,0.027847,0.000436,0.001270,-6.551583,6.314752,0.002285,-0.000627,0.027824
287.995285,-383.414337,27.892770,2.017819,4.337402,-0.035586,-0.035373,0.026532,0.000437,0.001547,-6.062292,6.237731,0.002491,-0.000501,0.026514
289.995253,-384.097627,26.014699,2.088127,4.389016,-0.034752,-0.032256,0.025083,0.000397,0.001570,-5.549601,6.147058,0.002442,-0.000412,0.025068
291.995220,-384.685976,24.104672,2.156866,4.437623,-0.034023,-0.029301,0.023524,0.000332,0.001385,-5.058139,6.028730,0.002185,-0.000357,0.023510
293.995187,-385.183920,22.169035,2.224284,4.483024,-0.033433,-0.026820,0.021877,0.000258,0.001096,-4.650106,5.971812,0.001828,-0.000328,0.021864
295.995154,-385.596777,20.213422,2.290669,4.525067,-0.032988,-0.024929,0.020167,0.000187,0.000795,-4.300767,5.945911,0.001460,-0.000316,0.020154
297.995122,-385.930477,18.242709,2.356301,4.563650,-0.032677,-0.023597,0.018417,0.000124,0.000537,-3.971795,5.923684,0.001139,-0.000310,0.018405
299.995089,-386.191396,16.261008,2.421427,4.598716,-0.032479,-0.022718,0.016650,0.000074,0.000342,-3.741265,5.933565,0.000883,-0.000304,0.016638
301.995056,-386.386193,14.271689,2.486250,4.630254,-0.032369,-0.022180,0.014888,0.000036,0.000197,-3.549060,5.955637,0.000678,-0.000294,0.014878
303.995023,-386.521662,12.277429,2.550923,4.658295,-0.032325,-0.021883,0.013154,0.000009,0.000100,-3.408242,5.983168,0.000525,-0.000279,0.013144
305.994991,-386.604598,10.280278,2.615556,4.682913,-0.032327,-0.021727,0.011465,-0.000010,0.000056,-3.319129,6.058278,0.000427,-0.000259,0.011456
307.994958,-386.641682,8.281739,2.680226,4.704216,-0.032361,-0.021620,0.009839,-0.000023,0.000051,-3.271257,6.100305,0.000369,-0.000236,0.009831
309.994925,-386.639384,6.282849,2.744989,4.722346,-0.032417,-0.021506,0.008291,-0.000033,0.000063,-3.257990,6.103364,0.000332,-0.000211,0.008284
311.994892,-386.603881,4.284269,2.809881,4.737471,-0.032491,-0.021370,0.006834,-0.000041,0.000073,-3.279113,6.069957,0.000295,-0.000187,0.006828
313.994860,-386.540999,2.286362,2.874939,4.749782,-0.032582,-0.021225,0.005478,-0.000050,0.000071,-3.328747,5.996153,0.000250,-0.000166,0.005472
315.994827,-386.456163,0.289269,2.940195,4.759488,-0.032690,-0.021096,0.004228,-0.000059,0.000058,-3.402151,5.917597,0.000196,-0.000148,0.004223
317.994794,-386.354369,-1.707028,3.005686,4.766805,-0.032816,-0.021004,0.003090,-0.000067,0.000034,-3.494880,5.824082,0.000135,-0.000132,0.003086
319.994762,-386.240166,-3.702646,3.071443,4.771961,-0.032956,-0.020972,0.002066,-0.000073,-0.000002,-3.603988,5.716371,0.000066,-0.000116,0.002063
321.994729,-386.117642,-5.697763,3.137489,4.775183,-0.033103,-0.021031,0.001156,-0.000074,-0.000057,-3.724005,5.598846,-0.000019,-0.000098,0.001154
323.994696,-385.990431,-7.692578,3.203824,4.776698,-0.033243,-0.021226,0.000359,-0.000066,-0.000138,-3.855504,5.476225,-0.000126,-0.000074,0.000357
325.994663,-385.861715,-9.687288,3.270416,4.776729,-0.033356,-0.021611,-0.000328,-0.000047,-0.000248,-3.993977,5.351877,-0.000259,-0.000040,-0.000329
327.994631,-385.734239,-11.682071,3.337190,4.775490,-0.033420,-0.022228,-0.000911,-0.000016,-0.000369,-4.114566,5.225376,-0.000400,0.000004,-0.000910
329.994598,-385.610330,-13.677076,3.404021,4.773187,-0.033410,-0.023067,-0.001393,0.000026,-0.000470,-4.210057,5.096860,-0.000516,0.000058,-0.001392
331.994565,-385.491918,-15.672419,3.470741,4.770010,-0.033307,-0.024057,-0.001783,0.000077,-0.000520,-4.305907,4.968275,-0.000579,0.000119,-0.001779
